customerNumber,productName,orderMonth,priceEach,quantityOrdered,final_payment
455,"1962 City of Detroit Streetcar",11,56.82,46,2613.72
455,"The Mayflower",11,84.88,50,4244.00
216,"1972 Alfa Romeo GTA",11,118.32,45,5324.40
216,"1999 Yamaha Speed Boat",11,83.44,46,3838.24
216,"1941 Chevrolet Special Deluxe Cabriolet",11,85.75,22,1886.50
216,"1904 Buick Runabout",11,78.99,50,3949.50
216,"18th century schooner",11,109.37,41,4484.17
216,"1912 Ford Model T Delivery Wagon",11,83.20,47,3910.40
216,"1940 Ford Delivery Sedan",11,67.93,22,1494.46
216,"The Schooner Bluenose",11,60.00,23,1380.00
216,"HMS Bounty",11,78.75,24,1890.00
216,"The USS Constitution Ship",11,66.50,50,3325.00
216,"The Titanic",11,100.17,27,2704.59
216,"The Queen Mary",11,88.39,35,3093.65
216,"Boeing X-32A JSF",11,39.73,29,1152.17
216,"Pont Yacht",11,48.59,42,2040.78
385,"1980s Black Hawk Helicopter",11,149.81,42,6292.02
385,"1900s Vintage Bi-Plane",11,60.97,48,2926.56
385,"1937 Horch 930V Limousine",11,61.81,27,1668.87
385,"Corsair F4U ( Bird Cage)",11,65.51,43,2816.93
385,"America West Airlines B757-200",11,94.73,42,3978.66
385,"American Airlines: MD-11S",11,74.03,40,2961.20
475,"1930 Buick Marquette Phaeton",12,37.97,29,1101.13
475,"American Airlines: B767-300",12,81.29,48,3901.92
475,"F/A 18 Hornet 1/72",12,70.40,38,2675.20
211,"P-51-D Mustang",12,74.34,28,2081.52
211,"1928 British Royal Navy Airplane",12,99.57,33,3285.81
211,"1900s Vintage Tri-Plane",12,70.28,39,2740.92
211,"1997 BMW F650 ST",12,80.91,35,2831.85
211,"1928 Ford Phaeton Deluxe",12,65.35,27,1764.45
211,"ATA: B757-300",12,115.09,39,4488.51
129,"1969 Harley Davidson Ultimate Chopper",12,82.30,22,1810.60
129,"1996 Moto Guzzi 1100i",12,116.56,24,2797.44
129,"2003 Harley-Davidson Eagle Drag Bike",12,191.72,49,9394.28
129,"2002 Suzuki XREO",12,126.52,25,3163.00
129,"1936 Harley Davidson El Knucklehead",12,48.46,30,1453.80
129,"1997 BMW R 1100 S",12,93.54,39,3648.06
129,"1960 BSA Gold Star DBD34",12,66.27,25,1656.75
357,"1957 Vespa GS150",12,55.33,30,1659.90
357,"1957 Corvette Convertible",12,124.99,43,5374.57
357,"1982 Ducati 900 Monster",12,56.10,50,2805.00
357,"1961 Chevrolet Impala",12,75.18,50,3759.00
357,"1982 Ducati 996 R",12,33.39,27,901.53
357,"1974 Ducati 350 Mk3 Desmo",12,81.64,31,2530.84
357,"2002 Yamaha YZR M1",12,79.73,40,3189.20
141,"1968 Ford Mustang",12,161.49,20,3229.80
141,"1968 Dodge Charger",12,111.57,20,2231.40
141,"1970 Plymouth Hemi Cuda",12,63.84,44,2808.96
141,"1969 Dodge Charger",12,115.16,47,5412.52
141,"1948 Porsche 356-A Roadster",12,73.15,45,3291.75
141,"1992 Ferrari 360 Spider red",12,157.49,48,7559.52
141,"1969 Dodge Super Bee",12,66.74,33,2202.42
141,"1976 Ford Gran Torino",12,127.88,32,4092.16
141,"1982 Lamborghini Diablo",12,33.23,21,697.83
141,"1971 Alpine Renault 1600s",12,56.94,34,1935.96
141,"1956 Porsche 356A Coupe",12,140.43,47,6600.21
151,"1993 Mazda RX-7",12,114.65,42,4815.30
151,"1965 Aston Martin DB5",12,113.24,40,4529.60
151,"1917 Grand Touring Sedan",12,153.00,33,5049.00
151,"1995 Honda Civic",12,133.72,38,5081.36
151,"1911 Ford Town Car",12,59.33,23,1364.59
151,"1932 Model A Ford J-Coupe",12,119.50,26,3107.00
151,"1999 Indy 500 Monte Carlo SS",12,106.92,27,2886.84
151,"1948 Porsche Type 356 Roadster",12,132.80,35,4648.00
151,"1932 Alfa Romeo 8C2300 Spider Sport",12,83.75,29,2428.75
151,"1957 Ford Thunderbird",12,69.84,45,3142.80
151,"1970 Chevy Chevelle SS 454",12,69.82,20,1396.40
151,"1966 Shelby Cobra 427 S/C",12,46.79,45,2105.55
151,"1949 Jaguar XK 120",12,79.06,47,3715.82
151,"1952 Citroen-15CV",12,112.74,42,4735.08
151,"1969 Chevrolet Camaro Z28",12,84.75,40,3390.00
151,"2002 Chevy Corvette",12,104.94,48,5037.12
151,"1936 Mercedes Benz 500k Roadster",12,34.88,39,1360.32
141,"1937 Lincoln Berline",12,98.63,36,3550.68
141,"1936 Mercedes-Benz 500K Special Roadster",12,45.82,48,2199.36
141,"1928 Mercedes-Benz SSK",12,138.38,40,5535.20
141,"1939 Chevrolet Deluxe Coupe",12,27.88,32,892.16
141,"1938 Cadillac V-16 Presidential Limousine",12,36.74,24,881.76
202,"1952 Alpine Renault 1300",12,203.59,47,9568.73
202,"1958 Setra Bus",12,109.34,28,3061.52
202,"1940 Ford Pickup Truck",12,115.50,34,3927.00
202,"1913 Ford Model T Speedster",12,98.27,37,3635.99
202,"1934 Ford V8 Coupe",12,51.84,28,1451.52
202,"18th Century Vintage Horse Carriage",12,102.63,30,3078.90
202,"1917 Maxwell Touring Car",12,99.21,28,2777.88
202,"1939 Cadillac Limousine",12,45.78,21,961.38
202,"1936 Chrysler Airflow",12,95.44,33,3149.52
202,"1996 Peterbilt 379 Stake Bed with Outrigger",12,54.94,36,1977.84
202,"1982 Camaro Z28",12,89.01,33,2937.33
495,"1962 LanciaA Delta 16V",12,125.58,31,3892.98
495,"1957 Chevy Pickup",12,95.99,34,3263.66
495,"1998 Chrysler Plymouth Prowler",12,140.81,44,6195.64
495,"1964 Mercedes Tour Bus",12,109.23,43,4696.89
495,"1926 Ford Fire Engine",12,60.77,37,2248.49
495,"1992 Ferrari 360 Spider red",12,140.55,25,3513.75
495,"1970 Triumph Spitfire",12,143.62,40,5744.80
495,"1940s Ford truck",12,119.87,47,5633.89
495,"1970 Dodge Coronet",12,57.80,49,2832.20
495,"1962 Volkswagen Microbus",12,127.79,46,5878.34
495,"1958 Chevy Corvette Limited Edition",12,30.76,42,1291.92
495,"1992 Porsche Cayenne Turbo Silver",12,108.82,28,3046.96
495,"1980’s GM Manhattan Express",12,84.75,49,4152.75
495,"1954 Greyhound Scenicruiser",12,51.95,27,1402.65
495,"1950's Chicago Surface Lines Streetcar",12,55.30,45,2488.50
495,"Diamond T620 Semi-Skirted Tanker",12,106.49,28,2981.72
146,"2001 Ferrari Enzo",1,176.63,46,8124.98
146,"1969 Corvair Monza",1,128.42,26,3338.92
146,"1969 Ford Falcon",1,152.26,20,3045.20
146,"1903 Ford Model A",1,117.47,24,2819.28
146,"Collectable Wooden Train",1,96.81,48,4646.88
146,"1904 Buick Runabout",1,72.85,45,3278.25
146,"18th century schooner",1,122.89,35,4301.15
146,"1912 Ford Model T Delivery Wagon",1,80.54,20,1610.80
146,"1962 City of Detroit Streetcar",1,57.99,30,1739.70
146,"The Schooner Bluenose",1,56.67,38,2153.46
146,"The Mayflower",1,73.62,40,2944.80
146,"The USS Constitution Ship",1,63.61,46,2926.06
146,"The Titanic",1,95.16,37,3520.92
146,"The Queen Mary",1,95.34,33,3146.22
146,"Pont Yacht",1,48.05,42,2018.10
347,"1972 Alfa Romeo GTA",1,129.20,39,5038.80
347,"1999 Yamaha Speed Boat",1,82.58,28,2312.24
347,"1941 Chevrolet Special Deluxe Cabriolet",1,97.40,20,1948.00
347,"1900s Vintage Bi-Plane",1,66.45,43,2857.35
347,"1937 Horch 930V Limousine",1,56.55,36,2035.80
347,"1940 Ford Delivery Sedan",1,79.67,22,1752.74
347,"HMS Bounty",1,90.52,33,2987.16
347,"Boeing X-32A JSF",1,44.20,48,2121.60
177,"1996 Moto Guzzi 1100i",1,112.99,23,2598.77
177,"2003 Harley-Davidson Eagle Drag Bike",1,189.79,34,6452.86
177,"1980s Black Hawk Helicopter",1,141.92,31,4399.52
177,"P-51-D Mustang",1,68.43,50,3421.50
177,"1936 Harley Davidson El Knucklehead",1,51.48,40,2059.20
177,"1928 British Royal Navy Airplane",1,100.67,27,2718.09
177,"1960 BSA Gold Star DBD34",1,63.22,30,1896.60
177,"Corsair F4U ( Bird Cage)",1,56.64,29,1642.56
177,"1900s Vintage Tri-Plane",1,68.10,40,2724.00
177,"1997 BMW F650 ST",1,84.91,46,3905.86
177,"1928 Ford Phaeton Deluxe",1,57.10,39,2226.90
177,"1930 Buick Marquette Phaeton",1,43.20,43,1857.60
177,"American Airlines: B767-300",1,87.69,21,1841.49
177,"America West Airlines B757-200",1,93.74,26,2437.24
177,"ATA: B757-300",1,98.48,25,2462.00
177,"F/A 18 Hornet 1/72",1,64.00,31,1984.00
177,"American Airlines: MD-11S",1,60.70,42,2549.40
406,"1969 Harley Davidson Ultimate Chopper",1,90.92,41,3727.72
406,"1968 Ford Mustang",1,171.22,41,7020.02
406,"2002 Suzuki XREO",1,126.52,36,4554.72
406,"1970 Plymouth Hemi Cuda",1,79.80,28,2234.40
406,"1969 Dodge Super Bee",1,73.17,35,2560.95
406,"1976 Ford Gran Torino",1,138.17,28,3868.76
406,"1957 Vespa GS150",1,60.30,46,2773.80
406,"1957 Corvette Convertible",1,148.80,41,6100.80
406,"1997 BMW R 1100 S",1,109.32,25,2733.00
406,"1982 Ducati 900 Monster",1,62.33,21,1308.93
406,"1971 Alpine Renault 1600s",1,52.66,48,2527.68
406,"1961 Chevrolet Impala",1,80.84,22,1778.48
406,"1982 Ducati 996 R",1,39.83,41,1633.03
406,"1974 Ducati 350 Mk3 Desmo",1,94.91,37,3511.67
406,"2002 Yamaha YZR M1",1,70.78,40,2831.20
141,"1968 Dodge Charger",1,99.82,39,3892.98
141,"1969 Dodge Charger",1,110.55,33,3648.15
141,"1993 Mazda RX-7",1,117.48,29,3406.92
141,"1965 Aston Martin DB5",1,105.77,38,4019.26
141,"1948 Porsche 356-A Roadster",1,64.68,20,1293.60
141,"1995 Honda Civic",1,133.72,41,5482.52
141,"1999 Indy 500 Monte Carlo SS",1,117.48,40,4699.20
141,"1992 Ferrari 360 Spider red",1,155.79,40,6231.60
141,"1948 Porsche Type 356 Roadster",1,115.85,45,5213.25
141,"1970 Chevy Chevelle SS 454",1,61.73,41,2530.93
141,"1966 Shelby Cobra 427 S/C",1,43.27,45,1947.15
141,"1949 Jaguar XK 120",1,81.78,45,3680.10
141,"1982 Lamborghini Diablo",1,37.38,34,1270.92
141,"1969 Chevrolet Camaro Z28",1,77.91,27,2103.57
141,"2002 Chevy Corvette",1,100.66,46,4630.36
141,"1956 Porsche 356A Coupe",1,117.96,49,5780.04
489,"1932 Alfa Romeo 8C2300 Spider Sport",1,84.67,38,3217.46
489,"1957 Ford Thunderbird",1,58.44,25,1461.00
489,"1952 Citroen-15CV",1,97.48,27,2631.96
458,"1917 Grand Touring Sedan",1,166.60,30,4998.00
458,"1911 Ford Town Car",1,53.28,21,1118.88
458,"1932 Model A Ford J-Coupe",1,125.86,27,3398.22
458,"1928 Mercedes-Benz SSK",1,167.06,50,8353.00
458,"1939 Chevrolet Deluxe Coupe",1,32.19,20,643.80
458,"1938 Cadillac V-16 Presidential Limousine",1,39.87,49,1953.63
458,"1936 Mercedes Benz 500k Roadster",1,38.57,44,1697.08
475,"1952 Alpine Renault 1300",1,205.73,35,7200.55
475,"1940 Ford Pickup Truck",1,100.34,46,4615.64
475,"1937 Lincoln Berline",1,92.47,27,2496.69
475,"1936 Mercedes-Benz 500K Special Roadster",1,53.91,33,1779.03
475,"1913 Ford Model T Speedster",1,97.26,49,4765.74
475,"1934 Ford V8 Coupe",1,56.21,31,1742.51
475,"18th Century Vintage Horse Carriage",1,89.01,49,4361.49
475,"1917 Maxwell Touring Car",1,84.33,41,3457.53
475,"1939 Cadillac Limousine",1,42.76,46,1966.96
475,"1936 Chrysler Airflow",1,94.47,39,3684.33
256,"1958 Setra Bus",2,133.94,43,5759.42
166,"1962 LanciaA Delta 16V",2,132.97,48,6382.56
166,"1926 Ford Fire Engine",2,58.34,35,2041.90
166,"1940s Ford truck",2,118.66,38,4509.08
166,"1962 Volkswagen Microbus",2,103.51,28,2898.28
166,"1980’s GM Manhattan Express",2,78.97,21,1658.37
166,"1996 Peterbilt 379 Stake Bed with Outrigger",2,56.24,39,2193.36
166,"1982 Camaro Z28",2,90.02,31,2790.62
473,"1964 Mercedes Tour Bus",2,110.46,22,2430.12
473,"1992 Ferrari 360 Spider red",2,152.41,34,5181.94
487,"1957 Chevy Pickup",2,94.80,48,4550.40
487,"1998 Chrysler Plymouth Prowler",2,132.62,43,5702.66
487,"1958 Chevy Corvette Limited Edition",2,31.12,21,653.52
487,"1954 Greyhound Scenicruiser",2,47.62,35,1666.70
189,"2001 Ferrari Enzo",2,189.10,32,6051.20
189,"1969 Corvair Monza",2,151.08,30,4532.40
189,"1969 Ford Falcon",2,166.10,27,4484.70
189,"1970 Triumph Spitfire",2,126.39,50,6319.50
189,"1970 Dodge Coronet",2,48.55,26,1262.30
189,"1992 Porsche Cayenne Turbo Silver",2,101.72,37,3763.64
189,"1950's Chicago Surface Lines Streetcar",2,49.71,20,994.20
189,"Diamond T620 Semi-Skirted Tanker",2,92.60,37,3426.20
189,"1962 City of Detroit Streetcar",2,56.82,30,1704.60
314,"1903 Ford Model A",2,133.86,33,4417.38
314,"Collectable Wooden Train",2,89.75,23,2064.25
314,"1904 Buick Runabout",2,84.26,39,3286.14
314,"18th century schooner",2,113.06,49,5539.94
314,"The Mayflower",2,69.29,23,1593.67
239,"1972 Alfa Romeo GTA",2,133.28,49,6530.72
239,"1980s Black Hawk Helicopter",2,137.19,49,6722.31
239,"1999 Yamaha Speed Boat",2,79.14,49,3877.86
239,"1941 Chevrolet Special Deluxe Cabriolet",2,88.93,45,4001.85
239,"1900s Vintage Bi-Plane",2,56.86,32,1819.52
239,"1912 Ford Model T Delivery Wagon",2,74.35,47,3494.45
239,"1937 Horch 930V Limousine",2,61.15,43,2629.45
239,"1940 Ford Delivery Sedan",2,77.99,46,3587.54
239,"Corsair F4U ( Bird Cage)",2,55.27,48,2652.96
239,"The Schooner Bluenose",2,58.67,31,1818.77
239,"HMS Bounty",2,80.56,26,2094.56
239,"America West Airlines B757-200",2,90.75,37,3357.75
239,"The USS Constitution Ship",2,69.39,36,2498.04
239,"The Titanic",2,84.14,38,3197.32
239,"The Queen Mary",2,81.43,31,2524.33
239,"American Airlines: MD-11S",2,66.63,43,2865.09
239,"Boeing X-32A JSF",2,45.19,31,1400.89
239,"Pont Yacht",2,48.59,36,1749.24
114,"1969 Harley Davidson Ultimate Chopper",2,80.39,37,2974.43
114,"1996 Moto Guzzi 1100i",2,110.61,47,5198.67
114,"2003 Harley-Davidson Eagle Drag Bike",2,189.79,49,9299.71
114,"P-51-D Mustang",2,67.58,47,3176.26
114,"1936 Harley Davidson El Knucklehead",2,58.75,28,1645.00
114,"1997 BMW R 1100 S",2,104.81,32,3353.92
114,"1928 British Royal Navy Airplane",2,87.54,34,2976.36
114,"1960 BSA Gold Star DBD34",2,60.94,38,2315.72
114,"1900s Vintage Tri-Plane",2,68.10,23,1566.30
114,"1997 BMW F650 ST",2,90.90,21,1908.90
114,"1928 Ford Phaeton Deluxe",2,66.73,20,1334.60
114,"1930 Buick Marquette Phaeton",2,41.02,41,1681.82
114,"American Airlines: B767-300",2,84.03,25,2100.75
114,"ATA: B757-300",2,113.90,29,3303.10
114,"F/A 18 Hornet 1/72",2,79.20,26,2059.20
171,"2002 Suzuki XREO",2,141.58,43,6087.94
171,"1957 Vespa GS150",2,57.20,38,2173.60
171,"1982 Ducati 900 Monster",2,60.26,37,2229.62
171,"1982 Ducati 996 R",2,37.01,43,1591.43
171,"1974 Ducati 350 Mk3 Desmo",2,94.91,30,2847.30
171,"2002 Yamaha YZR M1",2,81.36,50,4068.00
298,"1968 Ford Mustang",2,157.60,27,4255.20
298,"1968 Dodge Charger",2,101.00,25,2525.00
298,"1970 Plymouth Hemi Cuda",2,64.64,37,2391.68
298,"1969 Dodge Charger",2,100.19,21,2103.99
298,"1993 Mazda RX-7",2,116.06,32,3713.92
298,"1948 Porsche 356-A Roadster",2,71.61,47,3365.67
298,"1992 Ferrari 360 Spider red",2,162.57,43,6990.51
298,"1969 Dodge Super Bee",2,69.96,37,2588.52
298,"1976 Ford Gran Torino",2,119.06,27,3214.62
298,"1957 Corvette Convertible",2,135.41,35,4739.35
298,"1982 Lamborghini Diablo",2,34.74,42,1459.08
298,"1971 Alpine Renault 1600s",2,51.43,24,1234.32
298,"1956 Porsche 356A Coupe",2,130.60,40,5224.00
298,"1961 Chevrolet Impala",2,77.61,46,3570.06
239,"1965 Aston Martin DB5",2,108.26,38,4113.88
239,"1995 Honda Civic",2,129.45,24,3106.80
239,"1999 Indy 500 Monte Carlo SS",2,125.40,24,3009.60
239,"1948 Porsche Type 356 Roadster",2,122.91,46,5653.86
239,"1970 Chevy Chevelle SS 454",2,65.41,21,1373.61
239,"1966 Shelby Cobra 427 S/C",2,47.79,36,1720.44
239,"2002 Chevy Corvette",2,95.30,48,4574.40
146,"1937 Lincoln Berline",3,85.27,25,2131.75
146,"1936 Mercedes-Benz 500K Special Roadster",3,50.14,31,1554.34
146,"1917 Grand Touring Sedan",3,136.00,26,3536.00
146,"1911 Ford Town Car",3,59.93,28,1678.04
146,"1932 Model A Ford J-Coupe",3,118.23,46,5438.58
146,"1928 Mercedes-Benz SSK",3,146.81,29,4257.49
146,"1917 Maxwell Touring Car",3,99.21,33,3273.93
146,"1932 Alfa Romeo 8C2300 Spider Sport",3,87.43,34,2972.62
146,"1957 Ford Thunderbird",3,70.56,37,2610.72
146,"1939 Chevrolet Deluxe Coupe",3,27.22,42,1143.24
146,"1938 Cadillac V-16 Presidential Limousine",3,39.42,24,946.08
146,"1949 Jaguar XK 120",3,84.51,47,3971.97
146,"1952 Citroen-15CV",3,102.17,33,3371.61
146,"1969 Chevrolet Camaro Z28",3,78.76,40,3150.40
146,"1936 Mercedes Benz 500k Roadster",3,34.88,27,941.76
173,"1952 Alpine Renault 1300",3,214.30,29,6214.70
173,"1940 Ford Pickup Truck",3,100.34,32,3210.88
173,"1913 Ford Model T Speedster",3,101.31,24,2431.44
173,"1934 Ford V8 Coupe",3,57.46,45,2585.70
173,"18th Century Vintage Horse Carriage",3,100.53,31,3116.43
173,"1936 Chrysler Airflow",3,84.73,33,2796.09
124,"1962 LanciaA Delta 16V",3,138.88,50,6944.00
124,"1958 Setra Bus",3,110.70,25,2767.50
124,"1957 Chevy Pickup",3,95.99,36,3455.64
124,"1964 Mercedes Tour Bus",3,104.32,26,2712.32
124,"1926 Ford Fire Engine",3,53.48,28,1497.44
124,"1992 Ferrari 360 Spider red",3,157.49,22,3464.78
124,"1940s Ford truck",3,119.87,41,4914.67
124,"1939 Cadillac Limousine",3,43.77,39,1707.03
124,"1962 Volkswagen Microbus",3,115.01,48,5520.48
124,"1958 Chevy Corvette Limited Edition",3,34.65,33,1143.45
124,"1980’s GM Manhattan Express",3,78.97,25,1974.25
124,"1954 Greyhound Scenicruiser",3,49.78,23,1144.94
124,"1996 Peterbilt 379 Stake Bed with Outrigger",3,52.36,30,1570.80
124,"1982 Camaro Z28",3,91.04,50,4552.00
128,"1969 Corvair Monza",3,128.42,43,5522.06
128,"1998 Chrysler Plymouth Prowler",3,153.91,49,7541.59
128,"1970 Triumph Spitfire",3,142.18,42,5971.56
128,"1970 Dodge Coronet",3,47.40,36,1706.40
128,"1992 Porsche Cayenne Turbo Silver",3,99.36,45,4471.20
128,"1950's Chicago Surface Lines Streetcar",3,59.03,46,2715.38
128,"Diamond T620 Semi-Skirted Tanker",3,100.70,34,3423.80
128,"1962 City of Detroit Streetcar",3,57.41,43,2468.63
344,"2001 Ferrari Enzo",3,193.25,42,8116.50
344,"1969 Ford Falcon",3,147.07,49,7206.43
240,"1903 Ford Model A",3,133.86,22,2944.92
240,"Collectable Wooden Train",3,97.81,48,4694.88
240,"1904 Buick Runabout",3,78.12,23,1796.76
240,"18th century schooner",3,113.06,46,5200.76
240,"The Mayflower",3,84.88,26,2206.88
240,"The Titanic",3,86.15,48,4135.20
240,"The Queen Mary",3,81.43,35,2850.05
240,"Pont Yacht",3,48.59,24,1166.16
328,"1912 Ford Model T Delivery Wagon",3,70.81,40,2832.40
328,"The Schooner Bluenose",3,66.00,36,2376.00
328,"The USS Constitution Ship",3,67.94,29,1970.26
412,"1972 Alfa Romeo GTA",3,118.32,48,5679.36
412,"1980s Black Hawk Helicopter",3,146.65,50,7332.50
412,"1999 Yamaha Speed Boat",3,84.30,48,4046.40
412,"1941 Chevrolet Special Deluxe Cabriolet",3,85.75,39,3344.25
412,"1900s Vintage Bi-Plane",3,67.14,44,2954.16
412,"1937 Horch 930V Limousine",3,65.09,25,1627.25
412,"1940 Ford Delivery Sedan",3,78.83,31,2443.73
412,"HMS Bounty",3,83.28,29,2415.12
412,"Boeing X-32A JSF",3,45.69,40,1827.60
260,"P-51-D Mustang",4,81.95,24,1966.80
260,"1928 British Royal Navy Airplane",4,89.72,23,2063.56
260,"Corsair F4U ( Bird Cage)",4,55.27,33,1823.91
260,"1900s Vintage Tri-Plane",4,63.03,40,2521.20
260,"1997 BMW F650 ST",4,90.90,41,3726.90
260,"1928 Ford Phaeton Deluxe",4,66.73,34,2268.82
260,"1930 Buick Marquette Phaeton",4,37.09,41,1520.69
260,"American Airlines: B767-300",4,88.60,25,2215.00
260,"America West Airlines B757-200",4,92.74,38,3524.12
260,"ATA: B757-300",4,116.28,25,2907.00
260,"F/A 18 Hornet 1/72",4,73.60,32,2355.20
260,"American Airlines: MD-11S",4,70.33,34,2391.22
486,"1996 Moto Guzzi 1100i",4,105.86,22,2328.92
486,"1936 Harley Davidson El Knucklehead",4,52.70,23,1212.10
486,"1960 BSA Gold Star DBD34",4,65.51,36,2358.36
181,"1969 Harley Davidson Ultimate Chopper",4,91.87,23,2113.01
181,"2003 Harley-Davidson Eagle Drag Bike",4,158.80,39,6193.20
181,"2002 Suzuki XREO",4,129.53,32,4144.96
181,"1957 Vespa GS150",4,49.74,26,1293.24
181,"1997 BMW R 1100 S",4,109.32,20,2186.40
181,"1982 Ducati 900 Monster",4,62.33,26,1620.58
181,"1982 Ducati 996 R",4,35.00,26,910.00
181,"1974 Ducati 350 Mk3 Desmo",4,94.91,27,2562.57
181,"2002 Yamaha YZR M1",4,78.92,20,1578.40
145,"1968 Ford Mustang",4,161.49,28,4521.72
145,"1968 Dodge Charger",4,104.52,29,3031.08
145,"1970 Plymouth Hemi Cuda",4,73.42,20,1468.40
145,"1969 Dodge Super Bee",4,68.35,41,2802.35
145,"1976 Ford Gran Torino",4,144.05,49,7058.45
145,"1957 Corvette Convertible",4,120.53,44,5303.32
145,"1971 Alpine Renault 1600s",4,53.88,47,2532.36
145,"1961 Chevrolet Impala",4,67.91,22,1494.02
311,"1969 Dodge Charger",4,100.19,21,2103.99
311,"1948 Porsche 356-A Roadster",4,70.07,46,3223.22
311,"1992 Ferrari 360 Spider red",4,135.47,47,6367.09
311,"1982 Lamborghini Diablo",4,32.47,20,649.40
311,"1956 Porsche 356A Coupe",4,133.41,29,3868.89
177,"1993 Mazda RX-7",4,125.97,41,5164.77
177,"1995 Honda Civic",4,136.56,37,5052.72
177,"1948 Porsche Type 356 Roadster",4,134.22,37,4966.14
209,"1965 Aston Martin DB5",4,119.46,21,2508.66
209,"1917 Grand Touring Sedan",4,153.00,41,6273.00
209,"1911 Ford Town Car",4,55.70,33,1838.10
209,"1999 Indy 500 Monte Carlo SS",4,126.72,44,5575.68
209,"1932 Alfa Romeo 8C2300 Spider Sport",4,77.31,42,3247.02
209,"1957 Ford Thunderbird",4,62.72,30,1881.60
209,"1970 Chevy Chevelle SS 454",4,72.02,22,1584.44
209,"1966 Shelby Cobra 427 S/C",4,47.29,21,993.09
209,"1949 Jaguar XK 120",4,89.05,47,4185.35
209,"1952 Citroen-15CV",4,117.44,28,3288.32
209,"1969 Chevrolet Camaro Z28",4,69.34,26,1802.84
209,"2002 Chevy Corvette",4,107.08,27,2891.16
456,"1936 Mercedes Benz 500k Roadster",4,36.52,46,1679.92
495,"1932 Model A Ford J-Coupe",4,111.87,47,5257.89
495,"1939 Chevrolet Deluxe Coupe",4,30.87,33,1018.71
141,"1937 Lincoln Berline",4,99.66,40,3986.40
141,"1936 Mercedes-Benz 500K Special Roadster",4,48.52,20,970.40
141,"1928 Mercedes-Benz SSK",4,141.75,43,6095.25
141,"1913 Ford Model T Speedster",4,87.13,30,2613.90
141,"1934 Ford V8 Coupe",4,54.96,24,1319.04
141,"18th Century Vintage Horse Carriage",4,85.87,29,2490.23
141,"1917 Maxwell Touring Car",4,87.30,36,3142.80
141,"1938 Cadillac V-16 Presidential Limousine",4,42.11,39,1642.29
141,"1936 Chrysler Airflow",4,97.39,40,3895.60
455,"1952 Alpine Renault 1300",5,195.01,34,6630.34
455,"1962 LanciaA Delta 16V",5,147.74,28,4136.72
455,"1958 Setra Bus",5,120.27,38,4570.26
455,"1940 Ford Pickup Truck",5,114.34,29,3315.86
455,"1940s Ford truck",5,111.39,21,2339.19
455,"1939 Cadillac Limousine",5,48.80,45,2196.00
455,"1980’s GM Manhattan Express",5,81.86,37,3028.82
455,"1996 Peterbilt 379 Stake Bed with Outrigger",5,54.94,44,2417.36
455,"1982 Camaro Z28",5,81.93,44,3604.92
141,"1957 Chevy Pickup",5,99.54,46,4578.84
141,"1998 Chrysler Plymouth Prowler",5,144.08,40,5763.20
141,"1964 Mercedes Tour Bus",5,100.64,22,2214.08
141,"1926 Ford Fire Engine",5,57.73,30,1731.90
141,"1992 Ferrari 360 Spider red",5,145.63,36,5242.68
141,"1970 Dodge Coronet",5,46.24,44,2034.56
141,"1962 Volkswagen Microbus",5,118.84,29,3446.36
141,"1958 Chevy Corvette Limited Edition",5,34.65,49,1697.85
141,"1992 Porsche Cayenne Turbo Silver",5,100.54,46,4624.84
141,"1954 Greyhound Scenicruiser",5,45.45,35,1590.75
141,"Diamond T620 Semi-Skirted Tanker",5,113.44,22,2495.68
334,"2001 Ferrari Enzo",5,195.33,44,8594.52
334,"1969 Corvair Monza",5,140.50,25,3512.50
334,"1969 Ford Falcon",5,167.83,27,4531.41
334,"1970 Triumph Spitfire",5,143.62,48,6893.76
334,"1950's Chicago Surface Lines Streetcar",5,58.41,40,2336.40
334,"1962 City of Detroit Streetcar",5,51.55,49,2525.95
131,"1972 Alfa Romeo GTA",5,126.48,20,2529.60
131,"1999 Yamaha Speed Boat",5,80.86,21,1698.06
131,"1903 Ford Model A",5,133.86,32,4283.52
131,"Collectable Wooden Train",5,95.80,42,4023.60
131,"1904 Buick Runabout",5,87.77,42,3686.34
131,"18th century schooner",5,122.89,48,5898.72
131,"1912 Ford Model T Delivery Wagon",5,85.85,30,2575.50
131,"1940 Ford Delivery Sedan",5,83.02,23,1909.46
131,"The Schooner Bluenose",5,66.00,36,2376.00
131,"The Mayflower",5,81.41,40,3256.40
131,"The USS Constitution Ship",5,69.39,32,2220.48
131,"The Titanic",5,84.14,30,2524.20
131,"The Queen Mary",5,92.36,35,3232.60
131,"Pont Yacht",5,53.51,23,1230.73
173,"1941 Chevrolet Special Deluxe Cabriolet",5,88.93,46,4090.78
173,"1900s Vintage Bi-Plane",5,54.81,20,1096.20
173,"1937 Horch 930V Limousine",5,65.75,25,1643.75
173,"HMS Bounty",5,85.99,40,3439.60
173,"Boeing X-32A JSF",5,49.16,32,1573.12
450,"1980s Black Hawk Helicopter",5,148.23,45,6670.35
450,"P-51-D Mustang",5,84.48,27,2280.96
450,"1928 British Royal Navy Airplane",5,95.20,31,2951.20
450,"1960 BSA Gold Star DBD34",5,63.22,32,2023.04
450,"Corsair F4U ( Bird Cage)",5,61.42,40,2456.80
